job_index,name,source,core,tier,spent,node_count,hp_per_second,kills_per_second,player_hp_lost,deaths,min_hp,followers_per_minute,q_casts,v_casts,generated,frame_p95_ms,gear_set,gear_rank,q,v,nodes
233,random magic seg9 #1,random,magic,seg9,32000,52,5691.41,37.500,93.7,1,3.8,5250.0,1,1,2135,3.38,conduit,10,DOQ,DTV,core.magic pick.D2 DT01 pick.M3 DT06 DT02 IN01 DT10 DTQ DO01 DTK1 DO12 DO05 DO02 IN03 DTQ1 DTQ3 DO06 DOQ DOQ2 IN04 DOQ1 IN10 DTQ4 DT09 DO08 DO09 DOQ6 IN05 DOS1 DOQ5 DO04 IN02 IN11 IN12 DOF2 IN09 INC DT07 IN07 DT05 DTV DTF2 IN06 INQ DTQ2 INQ6 DO11 INS2 INK2 INS1 DOE2
237,random magic seg9 #5,random,magic,seg9,32000,59,6908.04,43.125,56.1,0,118.0,5677.5,1,0,2974,5.12,conduit,10,DTQ,,core.magic DO12 DO01 DT02 IN02 pick.M1 IN01 DT03 DT01 INQ DO09 INQ1 IN03 pick.D2 IN04 IN05 IN11 INF2 INQ2 DO10 DT11 DTQ IN06 DTQ1 DO03 DOF2 IN09 DTQ6 DT10 DO02 DTQ2 DT06 DOK2 DT05 DTA DT09 IN12 DT07 DOQ IN07 INQ5 DTS2 DOQ1 DOQ5 DOQ3 DTQ3 DTK1 DO05 DT08 DO04 DT04 DO07 INQ6 IN10 DO06 DOQ6 DO11 DOS2 DOE2
241,random magic seg9 #9,random,magic,seg9,32000,55,9046.32,47.500,0.0,0,131.5,6285.0,1,0,2612,2.24,lattice,10,DTQ,,core.magic DT01 DO05 pick.M1 DO07 DT06 IN02 DO12 DOQ DO06 IN01 DOQ4 DO09 DOK1 DT03 DOQ5 DOF1 DO11 pick.D3 DOK2 DO03 IN06 DT08 DO01 DOS2 DO02 INQ INQ5 IN10 IN04 DT10 IN05 INK1 DT12 DT09 DT04 DTQ INA G1 core.ranged IN09 IN12 BR02 INK2 DTS1 DOQ2 IN07 DTQ6 DO08 DT07 INQ4 OR02 RM7 BR01 PR02
245,random magic seg9 #13,random,magic,seg9,32000,63,4319.62,27.000,56.5,0,0.7,3630.0,80,0,1864,4.06,conduit,10,BAQ,,core.magic pick.M3 DO05 DO12 DO09 DO06 DO04 DO01 DOQ DO08 IN01 DOQ6 IN05 DOQ5 IN03 IN02 DO03 DT01 IN06 G1 core.melee IN04 DOS1 INF1 IN11 DO02 DOQ2 pick.D1 DOF1 DT02 MO02 BA02 EX02 INK2 DT03 DOQ4 DT08 IN08 DT06 BA05 DO11 DOQ3 INS2 DT05 DTQ BAQ IN12 DT04 BAQ5 DT10 BA01 MO01 DO10 DT11 MOQ BA06 IN10 DOK1 DTK2 MOQ2 BAQ6 DTQ3 DOE1
249,random melee seg12 #1,random,melee,seg12,64000,76,7158.39,46.625,48.3,0,180.6,6420.0,80,2,1220,6.55,lattice,15,BAQ,BAV,core.melee MO01 pick.P2 BA02 pick.D3 BA05 BAQ EX01 MO03 MOQ BAQ1 MOQ4 MOQ3 BAQ5 pick.M2 EX03 EX06 BA06 BA11 EX10 EX04 EX07 BA12 EXA MOQ2 EX09 BA09 BA04 EX02 MOQ1 BAQ3 MO07 BA07 BAF2 MO08 MOQ6 MOF1 EXF2 MOE1 MO11 BAQ6 MO05 BA01 EX08 BAK2 MO04 EX05 EXQ EX12 MOQ5 EXQ3 BAV EXS2 BAV1 EXQ5 BA03 EXK2 BAV2 EX11 BAQ4 BA10 BAK1 MO09 MO12 EXE2 BAQ2 BA08 MOK2 EXQ7 EXV BAC MOV EXQ1 MOV3 MOC EXQ6
253,random melee seg12 #5,random,melee,seg12,63876,96,2922.05,19.875,73.1,0,134.0,2625.0,4,1,1256,1.81,conduit,15,ORQ,MOV,core.melee pick.D2 MO02 BA01 BA02 EX01 pick.M3 EX04 EX09 EXQ BA05 pick.P3 EX03 MO01 EXQ7 EXQ3 EX07 G1 core.ranged EXS1 EX08 BAQ MO03 MO07 MOK1 BA10 OR01 BA06 MO08 OR04 BA04 ORQ BAK1 BAF1 BAQ2 EXQ1 PR01 EXS2 EXF2 ORQ7 BA09 MO04 BAQ4 BA07 EX06 EX10 MO12 BAQ5 BAC MOC OR09 BR11 OR07 BAA MOQ OR08 PR02 OR02 BR02 BA08 BR06 PR11 MOQ1 ORQ2 MOV MOV3 MO10 BAQ3 MO09 BRQ MO06 MOQ2 ORQ4 EXQ6 MOK2 PRQ MO05 BA12 BR01 BR03 BAE1 BR04 BRF2 BAQ1 MOQ6 MOF2 ORQ6 EX02 MR6 MOQ3 OR12 OR11 BRK1 MOE2 MOQ4 BRS2
257,random melee seg12 #9,random,melee,seg12,64000,89,6899.09,41.625,174.9,1,6.9,5640.0,1,1,2772,2.00,conduit,15,EXQ,BAV,core.melee pick.M1 EX02 MO02 pick.D3 EX01 BA02 EX03 MO01 EX04 MO03 EXF2 EX08 MO07 EX07 MO08 MO06 BA05 EX09 BA07 BA06 EXQ EX05 EX12 EX06 BA11 MOQ BA12 EX11 BA08 BA03 EXQ1 BAQ EXQ7 BAQ3 EXQ4 EXQ6 BAQ4 pick.P1 BA10 MOK1 MOQ6 BA09 EXA BA01 MO10 MOQ2 BAQ5 EXK1 BAK2 BA04 BAF1 BAV BAQ6 MO05 MOF1 MO04 MO12 BAV3 MO11 MOQ5 G1 core.magic IN01 DO12 IN05 DO01 DO09 MOQ4 MOQ1 MOE1 EX10 IN11 DO05 MOV BAQ1 IN03 DO02 MOK2 BAC INF2 DT05 IN12 MOV3 DO11 MOV1 DT01 DO08 MOS2
261,random melee seg12 #13,random,melee,seg12,64000,95,3827.83,22.375,84.0,0,176.5,3202.5,0,1,2499,1.88,conduit,15,EXQ,MOV,core.melee pick.D1 pick.P2 EX02 pick.M2 MO02 EX01 BA02 EX03 MO06 BA06 MOQ BAQ MO11 EX07 EX04 MOQ1 MO01 MO03 BA05 MO05 EX08 MO04 EX09 MO09 EXQ EXQ5 MO12 MO10 EX12 MOQ2 MOK2 EX06 EXQ6 EXQ7 BAQ1 BA11 MO07 EXQ4 EX11 EXQ1 BAQ2 EXQ3 EX05 MOQ5 MOF1 MOV MOQ4 MO08 MOQ3 BAQ5 BAQ3 G1 core.ranged EXK2 BAQ6 BR01 EX10 OR01 MOE1 BA01 EXK1 EXF2 EXV BR04 PR02 BA03 BA07 OR03 PR05 BR02 OR07 ORQ BR06 PRQ PRQ1 PRQ3 BR09 PR10 PR06 MOV1 PRQ2 PRF2 MOV2 BR11 PRK2 PR07 BR03 BRF2 BR07 BAA ORQ7 BA12 BRS1 EXE2
265,random ranged seg12 #1,random,ranged,seg12,64000,94,6660.00,35.875,191.2,1,7.1,5092.5,0,1,2339,1.51,gravemarch,15,EXQ,BRV,core.ranged BR01 BR03 pick.D2 OR02 pick.P1 pick.M2 BR08 BR02 BRF1 OR05 OR10 OR06 OR01 BR07 BRQ PR01 BR05 BRQ3 BR04 BRQ2 OR09 PR03 ORF1 PR04 BRA BR06 OR11 PR11 BRQ5 BRK2 PR06 PR05 PRQ PR07 G1 core.melee PR02 PRQ2 PR12 BRV PR10 PRQ3 EX02 BRE1 PRF2 MO01 BRQ7 PRA PRK2 EX01 MO03 MO04 MOQ EXQ MO08 BRC BRV3 MOQ4 EXQ5 MO02 PR08 EXQ7 BRV2 PR09 PRQ5 MOQ2 BA01 MOQ1 EX08 OR04 OR12 EX04 BA10 EX09 PRQ1 EXQ4 MO05 PRQ6 BA04 MO11 BR09 ORQ MOK1 EX06 MR8 EX03 BAQ BRK1 MOQ5 MOQ3 EXQ3 MO07 ORS1
269,random ranged seg12 #5,random,ranged,seg12,63876,89,6273.72,36.250,100.8,1,1.0,4530.0,2,1,2958,1.50,conduit,15,PRQ,BRV,core.ranged pick.P2 BR02 OR02 PR01 pick.D1 pick.M1 BR01 BR05 PR02 OR01 BR11 BR06 OR03 BR04 PRQ PRQ5 BRK1 ORQ ORQ6 OR08 OR06 ORQ2 BR09 PR05 BR12 PRQ2 BRS1 OR04 ORQ4 PR06 PRF1 PRQ4 BR08 PRQ6 PR07 ORQ3 PRA BRF2 BRA PRQ1 OR05 BRQ OR10 BRS2 OR09 ORK1 G1 core.magic DO05 OR07 BR03 BRQ6 DT01 BRQ3 ORV BRC BRQ4 PRK2 PR10 PRS1 BRQ2 OR12 IN02 BRQ5 DO12 BRV IN06 BRQ7 DO09 DT03 PR03 DT04 ORQ5 PR08 IN08 ORK2 BRV2 DT06 DT07 DT11 PR12 DO01 DTQ RM1 PR04 DTQ3 BRV1 PRE1
273,random ranged seg12 #9,random,ranged,seg12,64000,95,5459.57,37.625,95.8,0,62.4,5047.5,1,1,1730,2.69,lattice,15,PRQ,PRV,core.ranged pick.M3 PR01 PR03 PRQ PR02 PRQ5 PR06 PRQ4 OR02 G1 core.melee PR04 MO01 OR01 BR01 MO04 MOQ BR03 pick.D1 BR02 PR11 MO02 PR08 BR11 PRQ1 PRK1 MOQ3 OR06 BR06 BRQ PRF2 BRQ7 ORQ ORQ2 ORQ3 BR07 MO03 PRE2 EX02 MO05 MO06 MOQ5 EX06 pick.P1 BA01 PRV BRQ4 BR08 PRQ2 OR07 MO11 PR10 BR05 OR10 BA04 PRV3 BA07 OR09 PR05 MR8 PRK2 BA12 MOF1 BRQ2 BAQ PRQ3 BRF1 OR04 BAQ3 BRQ1 MOC MR6 BA02 BA06 BAQ2 OR05 MR5 BR04 BRK2 ORQ6 ORK2 OR12 BA05 MO07 BRQ5 BA09 BRE1 OR08 MO08 MR9 BA10 BA11 ORA OR11
277,random ranged seg12 #13,random,ranged,seg12,63876,81,6401.39,41.750,123.0,1,3.2,5557.5,0,1,1820,2.42,lattice,15,PRQ,PRV,core.ranged OR02 BR02 OR01 OR04 pick.P1 pick.M2 PR02 BR05 pick.D2 PR01 BR01 BR06 PR06 PRQ OR08 BR03 BRK2 PR05 BR04 PRQ3 ORQ PR11 ORQ2 BR07 PRK1 BRK1 BRA OR09 PRQ2 BR09 ORQ6 ORQ7 OR05 PRQ1 BRQ OR06 ORQ3 OR11 PRQ4 BR11 BRQ2 ORS1 BR10 PRQ5 PRF1 PR03 BRQ7 PRV OR03 PRV1 PRQ6 BRQ1 PR10 PR04 PRK2 PR09 ORF1 PR08 OR12 BR08 PR07 BRS1 PRE1 ORQ5 BRC PRA PR12 ORA BRV ORS2 ORK2 PRS1 BRV1 BRQ4 PRC BRQ6 PRS2 OR07 ORQ4 OR10
281,random magic seg12 #1,random,magic,seg12,64000,93,5677.38,35.375,47.8,0,1.0,5317.5,1,1,3325,5.95,lattice,15,EXQ,DOV,core.magic pick.D1 IN02 pick.P3 DO01 DO12 DO02 DO05 DO06 DOQ G1 core.melee DO09 DOK1 MO01 MO02 pick.M3 DT02 DT10 IN06 DT03 EX02 MO05 DT11 MOQ DT04 MOQ1 MO07 MOQ4 DO08 MOF2 IN09 DOQ6 DOQ5 DTQ BA01 DO04 MO06 IN10 DOQ3 INQ DT01 MM9 MOK1 MO11 DTQ6 DO07 IN04 IN03 INF1 DOQ4 DT08 IN05 MO08 EX06 MO04 BA03 EXQ MOQ2 MM5 DTQ4 BA07 DOQ2 BAQ BA02 DOQ1 INQ6 EXQ6 BA10 DTK2 IN07 INQ3 BA11 MO12 MOC INE1 MOV BAQ3 INK1 BA08 BA12 EXQ7 MO10 DT06 IN12 MOS1 DOV DT05 DT07 DOS1 INC EXQ5 INQ4
285,random magic seg12 #5,random,magic,seg12,64000,76,3110.17,21.125,85.6,0,109.2,2677.5,80,1,2085,3.96,conduit,15,DOQ,DTV,core.magic DO01 pick.P2 DO03 DO05 DO07 DT02 DO08 pick.D2 DT03 DT08 DO11 DTQ DO02 DT10 pick.M3 DTQ2 DT05 DOC DT04 DTQ1 DO06 DOQ DO10 DO12 DOQ3 DOV DOQ2 DOV1 DOQ5 IN01 DOV3 DTQ4 DOF2 IN03 DOQ6 IN02 DTQ6 DT06 DOQ1 DT09 DO04 DT01 IN06 DO09 INQ DOE2 DOV2 DT11 DOK1 DTK2 DTQ3 IN08 DOS1 DTV INQ5 DTF1 INQ3 IN04 INK1 DTK1 DT12 INF1 IN10 IN12 INQ1 INQ6 INV DTV1 DTA IN05 IN07 INK2 DTV2 INS1 DTS2
289,random magic seg12 #9,random,magic,seg12,64000,85,7890.02,45.750,104.2,1,3.0,5880.0,1,2,4444,6.21,conduit,15,DTQ,DOV,core.magic DO12 pick.D1 DO05 DO01 pick.M3 IN01 DOQ DT01 DOQ3 DO06 IN05 DO02 pick.P2 IN11 IN10 DOQ1 DO03 DOQ4 INF2 G1 core.ranged DO07 DT06 IN03 INQ INQ4 IN12 IN04 PR01 DT04 IN09 OR02 DOC BR02 DT05 DO11 INK1 IN02 INK2 PR03 IN07 DT11 BR05 RM7 DOK2 BR06 DTQ PR08 INQ2 BR11 DO09 PR04 INC DOV INV OR05 DTQ5 BRF2 IN06 RM3 BRQ OR10 DO08 PR09 BRQ7 BRQ4 DO04 INQ3 BRQ3 INV2 DOV2 PR07 DOQ5 INV1 OR01 INS1 DOQ6 BRQ6 OR11 DT02 OR06 PRC ORS1 BR08
293,random magic seg12 #13,random,magic,seg12,63876,95,7386.25,44.250,107.8,0,34.0,5842.5,80,2,2558,6.32,lattice,15,PRQ,DOV,core.magic pick.P2 IN02 DO01 pick.M1 DO03 DT02 IN01 DO05 INQ IN03 IN10 DT10 DO02 pick.D1 INQ3 INQ1 DO04 DT01 G1 core.ranged DT03 DOQ DO12 DOA INQ5 DTS1 OR02 DOF2 DOQ4 DO08 IN04 DT08 DO11 DT04 DO10 DT05 OR01 DOQ1 IN06 IN09 DT06 DO06 PR02 DOQ6 DT09 DOK2 DT12 DT07 DTA INK1 OR03 OR06 DO09 IN08 DOQ5 DTQ DTK1 DOQ3 BR01 OR11 OR10 IN05 DTK2 OR05 DOK1 INQ2 DTQ6 OR12 OR08 DOV IN11 ORK2 ORA DOE2 PR05 BR11 BR06 PRQ BR04 RM7 DT11 DTQ5 PR11 PR01 BR08 ORQ ORQ4 BR05 PRK1 DTF1 INQ6 PRF2 BR02 DTE1
2,Execution pure,preset,melee,seg6,13200,15,5643.90,44.375,13.7,0,173.2,5542.5,1,2,636,4.94,lattice,6,EXQ,EXV,core.melee EX01 EX02 EX03 EX04 EX05 EX06 EX10 EXQ EXQ3 EXF2 EXK1 EXC EXV EXE2
6,Bastion early,preset,melee,seg2,1000,5,308.68,1.875,155.2,1,10.3,240.0,0,0,120,0.99,conduit,1,,,core.melee BA01 BA02 BA03 BA04
10,Precision developed,preset,ranged,seg4,5600,12,992.81,6.875,130.2,0,43.8,900.0,80,0,105,0.98,gravemarch,3,PRQ,,core.ranged PR01 PR02 PR03 PR04 PR07 PR09 PR12 PRQ PRQ5 PR05 PRF1
14,Barrage pure,preset,ranged,seg6,14400,16,2244.74,18.125,142.3,1,27.1,2092.5,1,1,844,2.12,lattice,6,BRQ,BRV,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2 BRK1 BRC BRV BRE2
18,Invocation early,preset,magic,seg2,1000,5,921.04,6.500,133.5,1,9.4,930.0,0,0,120,1.13,gravemarch,1,,,core.magic IN01 IN02 IN05 IN04
22,Distortion developed,preset,magic,seg4,6400,12,1180.79,8.625,138.7,0,37.4,990.0,1,0,685,1.10,conduit,3,DTQ,,core.magic DT01 DT02 DT03 DT06 DT10 DT08 DT09 DT12 DTQ DTQ6 DTF2
26,Dominion pure,preset,magic,seg6,14000,16,5200.21,36.000,86.1,0,117.0,4702.5,1,1,3978,2.33,gravemarch,6,DOQ,DOV,core.magic DO01 DO02 DO04 DO06 DO05 DO07 DO08 DO11 DOQ DOQ6 DOF1 DOK1 DOC DOV DOE1
30,Hybrid: Stormwire,preset,ranged,seg9,20600,24,4966.46,30.125,166.8,1,25.8,3840.0,1,1,6059,0.99,gravemarch,10,BRQ,BRV,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2 BRC BRV BRE2 G1 core.magic DO05 DO07 DO01 DO02 DO06 DOA RM6
34,"Hybrid: Death Debt, melee side",preset,melee,seg9,19800,23,4959.68,30.375,101.6,0,102.1,3907.5,1,1,2682,1.39,conduit,10,EXQ,EXV,core.melee EX01 EX02 EX03 EX04 EX05 EX06 EX10 EXQ EXQ3 EXF2 EXC EXV EXE2 G1 core.magic DT01 DT06 MM2 DT02 DT03 DT09 DTA
38,Authored: Endless Lunge,authored,melee,seg6,11600,13,6515.96,41.000,0.0,0,169.8,5632.5,1,1,102,7.83,lattice,6,MOQ,MOV,core.melee MO01 MO02 MO03 MO04 MO07 MO12 MOQ MOQ1 MOF1 MOC MOV MOE1
42,Authored: Carpet Bomb,authored,ranged,seg6,12400,14,4137.64,30.250,150.4,1,4.4,3960.0,5,1,988,2.12,lattice,6,ORQ,ORV,core.ranged OR01 OR02 OR03 OR04 OR09 OR08 OR12 ORQ ORQ1 ORF1 ORC ORV ORE1
46,Authored: Running guns,authored,melee,seg6,15800,19,2647.13,18.750,0.0,0,195.2,2295.0,1,1,316,1.36,gravemarch,6,MOQ,MOV,core.melee MO01 MO02 MO03 MO04 MO07 MO12 MOQ MOQ1 MOF1 MOC MOV MOE1 G1 core.ranged BR01 BR02 BR06 MR5
50,Authored: Spell-loaded rail,authored,ranged,seg9,20200,24,960.68,4.875,101.3,0,86.4,585.0,80,0,315,0.92,conduit,10,PRQ,PRV,core.ranged PR01 PR02 PR03 PR04 PR07 PR09 PR12 PRQ PRQ5 PR05 PRF1 PRC PRV PRE1 G1 core.magic IN02 IN06 RM1 IN01 IN05 IN04 INA
54,"Route: Death Debt, melee side",route,melee,seg9,19800,23,7223.19,44.625,158.9,0,21.4,5827.5,1,2,973,5.38,lattice,10,EXQ,EXV,core.melee EX01 EX02 EX03 EX04 EX05 EX06 EX10 EXQ EXQ3 EXF2 EXC EXV EXE2 G1 core.magic DT01 DT06 MM2 DT02 DT03 DT09 DTA
58,random melee seg2 #2,random,melee,seg2,3000,9,341.39,2.750,48.4,0,111.6,360.0,80,0,144,1.16,conduit,1,BAQ,,core.melee BA02 EX02 BA06 BA05 MO02 BAQ MO06 BAQ4
62,random melee seg2 #6,random,melee,seg2,3000,9,3686.96,25.000,62.3,0,120.2,3360.0,80,0,106,7.35,lattice,1,BAQ,,core.melee BA02 BA01 BA03 BA08 BA07 BAQ BAQ3 MO01
66,random melee seg2 #10,random,melee,seg2,3000,10,3820.94,27.750,120.3,0,63.2,3457.5,0,0,105,7.60,lattice,1,,,core.melee MO02 MO01 MO04 MO09 MO06 BA07 MO03 EX01 EX02
70,random melee seg2 #14,random,melee,seg2,3000,10,3491.61,24.125,35.3,0,152.4,3187.5,80,0,141,7.20,lattice,1,BAQ,,core.melee MO02 BA02 MO01 EX01 BA05 BA06 EX04 BAQ BA07
74,random ranged seg2 #2,random,ranged,seg2,3000,10,1398.20,9.500,130.6,0,37.9,1125.0,3,0,342,1.03,gravemarch,1,ORQ,,core.ranged PR01 OR02 PR03 OR06 BR02 BR05 ORQ BR06 BR01
78,random ranged seg2 #6,random,ranged,seg2,3000,11,1007.93,5.375,134.1,1,29.4,795.0,0,0,710,0.90,conduit,1,,,core.ranged BR02 PR02 BR01 OR02 BR04 BR05 OR01 OR05 PR01 BR11
82,random ranged seg2 #10,random,ranged,seg2,3000,8,1366.37,8.250,116.0,0,76.3,1177.5,3,0,516,0.97,gravemarch,1,ORQ,,core.ranged OR02 OR01 OR04 ORQ ORQ5 BR11 BR02
86,random ranged seg2 #14,random,ranged,seg2,3000,10,743.61,2.000,120.0,1,41.9,255.0,0,0,533,1.06,conduit,1,,,core.ranged PR02 BR01 PR05 PR10 OR01 OR02 BR04 OR05 BR03
90,random magic seg2 #2,random,magic,seg2,3000,8,482.97,2.875,108.9,1,13.0,382.5,1,0,298,0.98,conduit,1,DTQ,,core.magic DT02 DT03 DO12 DTQ DT10 DTQ3 DO05
94,random magic seg2 #6,random,magic,seg2,3000,11,4751.26,32.625,134.0,1,1.8,4380.0,1,0,2336,3.75,lattice,1,DTQ,,core.magic DO01 DT02 IN02 DT03 DT01 IN01 DO02 DO04 DTQ DO12
98,random magic seg2 #10,random,magic,seg2,3000,10,1036.32,6.000,118.1,0,63.5,825.0,0,0,378,1.29,gravemarch,1,,,core.magic DO05 IN01 IN03 DT01 IN02 IN05 IN07 DT06 DT09
102,random magic seg2 #14,random,magic,seg2,3000,10,1803.91,12.750,123.4,1,1.0,1710.0,0,0,1534,4.00,gravemarch,1,,,core.magic DO05 DT01 DT06 DT03 DO07 DT07 DTF1 IN02 DO01
106,random melee seg4 #2,random,melee,seg4,8000,20,490.15,2.750,7.2,0,136.4,367.5,80,0,219,1.12,conduit,3,BAQ,,core.melee pick.M2 BA02 EX02 MO02 MO06 MO05 MO08 BA01 BA06 MO03 MOQ BA03 EX06 BAQ BA04 BAQ3 MOQ1 BA09 MOQ5
110,random melee seg4 #6,random,melee,seg4,8000,17,381.48,1.875,71.8,0,123.8,292.5,80,0,147,1.14,conduit,3,BAQ,,core.melee pick.M2 BA01 BA04 BAQ EX01 BA08 BAQ3 BA09 EX03 BA03 EX04 BAQ4 BAQ1 BA10 BA11 BAF1
114,random melee seg4 #10,random,melee,seg4,8000,17,4550.99,30.625,31.3,0,132.8,3885.0,80,0,136,7.59,lattice,3,BAQ,,core.melee EX01 BA02 EX04 EX09 EX08 EXK1 pick.M3 EX10 BA05 MO01 MO03 EXQ BAQ BAQ2 MO02 MO07
118,random melee seg4 #14,random,melee,seg4,8000,20,2402.77,15.875,0.0,0,174.4,2070.0,1,0,423,1.33,gravemarch,3,MOQ,,core.melee pick.M3 MO01 MO03 EX02 EX01 MOQ EX03 EX05 EX07 MOQ2 MO08 EX06 MOQ3 MO05 MO02 MO10 BA02 BA06 MOK1
122,random ranged seg4 #2,random,ranged,seg4,8000,22,2403.77,14.750,151.4,0,49.4,1747.5,4,0,996,0.94,gravemarch,3,ORQ,,core.ranged PR01 BR01 BR03 OR01 OR04 pick.M3 BR02 PR02 BR05 OR09 OR03 ORQ BR08 G1 core.magic IN02 OR02 PRQ OR08 DO05 DO01
126,random ranged seg4 #6,random,ranged,seg4,8000,20,1181.56,7.875,165.8,1,1.2,1027.5,80,0,403,1.05,gravemarch,3,PRQ,,core.ranged pick.M1 OR02 OR05 ORQ BR01 OR10 PR02 PR01 OR01 ORQ5 PR03 PR05 PRF2 PR04 OR06 PRQ OR09 BR02 BR08
130,random ranged seg4 #10,random,ranged,seg4,8000,19,985.86,4.125,144.8,1,10.8,480.0,80,0,371,1.09,gravemarch,3,PRQ,,core.ranged PR02 PR05 BR02 PR01 PRQ PRQ1 BR01 PR10 PR11 PRQ6 BR06 PRF2 BR05 OR02 OR05 OR10 BR08 pick.M2
134,random ranged seg4 #14,random,ranged,seg4,8000,22,2792.92,18.500,132.4,0,48.7,2385.0,0,0,739,2.08,lattice,3,BRQ,,core.ranged BR01 BR03 BR07 OR01 PR01 BR02 BRQ pick.M2 PR02 BR11 BR05 OR03 BR08 BRQ7 PR05 BRF1 OR04 PR06 OR02 OR07 PR03
138,random magic seg4 #2,random,magic,seg4,8000,20,2703.29,15.250,134.8,1,17.3,2055.0,0,0,934,2.86,gravemarch,3,INQ,,core.magic DT01 pick.M2 IN01 IN03 IN02 DT02 DT04 DO01 IN06 DT10 DTQ IN04 DT11 IN05 IN11 INQ IN09 INS1 INS2
142,random magic seg4 #6,random,magic,seg4,8000,18,3424.20,22.750,191.3,1,3.1,3022.5,1,0,2383,3.93,gravemarch,3,DOQ,,core.magic DO05 DO01 pick.M1 IN01 DO06 DO02 DT05 DO12 IN03 DO07 DT04 DOF1 DT02 DOQ DOA DOQ2 DOS2
146,random magic seg4 #10,random,magic,seg4,8000,21,3557.50,22.000,29.9,0,47.3,2797.5,1,0,1914,3.71,conduit,3,DTQ,,core.magic DT02 DO12 IN01 pick.M3 DT01 DO05 DO07 IN05 DTQ DTQ2 DTQ6 DT03 DO09 DT08 DT06 DTQ5 DT07 DO03 DO11 DO01
150,random magic seg4 #14,random,magic,seg4,8000,19,3809.42,23.500,147.9,1,9.4,3165.0,0,0,2802,5.74,conduit,3,INQ,,core.magic pick.M2 DO05 IN01 DO01 DO12 IN02 IN06 IN08 DO07 DT02 DO03 INQ INK1 DO09 DT11 DO11 INQ2 IN05
154,random melee seg6 #2,random,melee,seg6,16000,32,6494.99,43.625,112.4,0,84.9,5737.5,0,0,559,7.61,lattice,6,EXQ,,core.melee pick.M2 EX02 EX01 EXQ EXQ7 MO01 EX05 MO03 EX11 BA02 EXQ5 MO08 EX04 BA01 BAQ G1 core.magic DT01 EX10 EX03 EXA BA05 DO01 MO05 MO04 BA04 EX12 DO02 BA10 EXQ6 DT02
158,random melee seg6 #6,random,melee,seg6,16000,35,6504.08,42.000,54.2,0,116.2,5460.0,80,0,342,7.99,lattice,6,BAQ,,core.melee MO02 BA02 BA06 BA11 pick.M2 BAQ BA12 EX01 BA09 BAQ6 EX02 EXQ EXQ2 BA10 BA07 G1 core.ranged BR02 BAQ2 BA03 MO01 MO06 BA08 BA05 MO05 MO03 PR02 EX08 EX12 MO07 EX06 MO08 BR06 OR01
162,random melee seg6 #10,random,melee,seg6,16000,33,1111.74,6.250,123.4,0,63.7,675.0,1,0,570,1.21,conduit,6,EXQ,,core.melee pick.M3 EX02 BA02 MO02 MO05 EX06 EXQ EXQ7 EXQ3 EXQ5 MO10 MO01 MO03 MO08 EXQ4 MOK2 EXQ1 BA10 G1 core.magic MO04 BA06 DT02 DO12 EX01 BAQ MO11 MO07 MOK1 DO09 BA07 DO05
166,random melee seg6 #14,random,melee,seg6,16000,24,7933.01,47.000,0.0,0,186.8,5985.0,1,2,923,5.20,lattice,6,MOQ,EXV,core.melee EX01 pick.M1 EX04 EX09 EX10 EX02 EX05 EX03 EX06 MO05 EXF1 EXC EX07 MO01 BA02 MOQ MOQ5 MO07 EXV EX11 MO04 MO02 BA01
170,random ranged seg6 #2,random,ranged,seg6,15876,34,4284.82,29.250,146.2,1,9.3,3555.0,4,0,1343,1.21,gravemarch,6,ORQ,,core.ranged PR01 pick.M3 BR02 OR02 BR01 OR01 OR03 BR06 OR08 PR11 OR07 ORK2 PR10 PR05 BR05 OR04 PRS1 PRS2 PR02 ORQ ORQ3 PR03 PR08 ORQ7 PR04 PR06 PRQ ORQ1 PRQ3 ORF2 PR07 OR09 PRF2
174,random ranged seg6 #6,random,ranged,seg6,16000,31,1843.11,12.000,146.2,1,18.4,1590.0,80,0,710,1.05,gravemarch,6,PRQ,,core.ranged BR01 BR02 OR01 OR04 OR08 BR05 BR03 BRQ BR04 BRQ3 OR07 OR12 PR02 PR06 PR11 OR03 ORK1 OR09 BR11 PR01 BR08 OR02 BRC PR10 BR07 BRQ5 pick.M1 PRQ PR05 BRS2
178,random ranged seg6 #10,random,ranged,seg6,16000,31,3567.41,23.000,131.4,0,45.1,3157.5,80,0,1247,2.25,lattice,6,PRQ,,core.ranged pick.M2 PR02 BR01 OR01 BR03 OR03 OR04 BR04 OR07 ORQ OR09 BR02 PR01 ORQ1 BR11 BRK1 BR05 ORQ7 PR03 OR12 ORA PRQ ORQ3 BR07 BR06 PR08 PR06 ORQ4 PR05 PR04
182,random ranged seg6 #14,random,ranged,seg6,16000,32,3601.69,22.750,114.5,1,4.2,3030.0,1,0,998,2.52,lattice,6,BRQ,,core.ranged BR02 PR02 BR05 PR05 pick.M1 OR02 BR01 BRQ OR01 PR10 OR06 PR06 PRK1 BRQ1 ORQ ORQ7 ORQ4 PR11 PRS1 PRF1 PR03 PRQ ORQ5 BRQ6 BR11 BRF2 BR04 PRQ4 OR05 OR10 PR01
